N,P,K,temperature,humidity,ph,rainfall,label
0.4901185770750988,0.025,0.5862068965517241,-0.2025248471702667,0.39762917716164053,0.15982660165884266,-0.5277434964480383,papaya
-0.4426877470355731,0.725,-0.4482758620689655,-0.654750464122129,-2.085177341136592,-0.5037863445285664,0.5062250425229851,kidneybeans
0.11067193675889328,0.225,0.7931034482758621,1.4988516696700034,0.33962786854193383,0.4205325803401424,0.06150552850634977,papaya
-0.2845849802371542,1.725,5.620689655172414,-1.184226618699136,0.021826077016295003,-0.5184168446643178,-0.3568492250072324,grapes
0.9486166007905138,-0.65,0.6206896551724138,0.10727496859483279,0.014421373341023462,-0.34794964329537864,-0.7666659106414572,watermelon
1.3280632411067195,-0.375,-0.27586206896551724,-0.33391340952774823,0.04102511818372366,0.9741654397830212,0.07537967869011228,cotton
1.3438735177865613,-0.075,-0.5517241379310345,-0.16305077519310937,-0.1629704764162029,-0.12338824304123859,-0.5532507456842867,cotton
-0.17391304347826086,0.525,-0.3448275862068966,0.5471517645911863,-1.4449249634512509,-1.8384411452728837,-0.05269584316429847,pigeonpeas
-0.09486166007905138,0.475,1.5517241379310345,-0.8132388315597971,-2.2282619734065956,0.07090791388372154,-0.07377175423884048,chickpea
1.2806324110671936,-0.825,0.6896551724137931,0.4231050702268447,0.34891450581107875,0.14474243685503851,-1.2409675006766796,muskmelon
1.0118577075098814,-0.775,0.5517241379310345,-0.15905267206296467,0.07683439527434789,-0.22984171113170324,-0.6331744083943928,watermelon
-0.09486166007905138,2.125,5.689655172413793,0.9515734695321064,0.09657363243131172,-0.8101994392725458,-0.3924857390139776,grapes
-0.015810276679841896,-0.65,0.034482758620689655,0.4117955206338201,-0.9143100886875021,-0.920700227831965,0.0794937150140669,mango
0.5059288537549407,0.225,0.7586206896551724,1.8514278981678245,0.4240332640278786,0.5933946379791429,0.7754405270530833,papaya
-0.09486166007905138,0.0,-0.2413793103448276,0.3344514291636453,0.17169386234507958,0.8106823996023599,-0.7007963805665985,mungbean
-0.5375494071146245,-0.625,0.2413793103448276,-0.20984891906023956,0.3611424404647969,0.6879858117143482,0.14625248161618704,pomegranate
-0.36363636363636365,0.6,-0.27586206896551724,-0.18146827104832444,-0.7791908584480685,0.011675798180883682,0.39341385116799976,pigeonpeas
-0.22134387351778656,0.175,-0.4482758620689655,-0.24649377491171748,-0.7485174073069933,-1.2410427458433824,-0.5974646066078251,mothbeans
-0.5691699604743083,-0.4,0.06896551724137931,0.8968945316569937,-1.1378039097705146,-0.15930151620953822,-0.04445117960345958,mango
1.3280632411067195,-0.1,-0.5517241379310345,-0.34408783084752126,-0.03966117813245986,1.3637219641183982,-0.3746011483341921,cotton
-0.23715415019762845,2.05,5.827586206896552,-0.30708746727734587,-0.011824412288365409,-0.44335235980536736,-0.46208252751534556,grapes
0.6956521739130435,-0.15,0.10344827586206896,0.1605645932854103,-0.011805606972117223,-0.28012852866524207,2.0773176804878197,rice
0.23715415019762845,0.5,-0.5517241379310345,0.370157290239785,-0.401968787766123,0.6836927608564641,-0.3865218679783788,blackgram
0.4743083003952569,-0.125,0.41379310344827586,0.211695461577621,-0.0764385704332084,0.702015322189954,0.9888896217116108,jute
0.5849802371541502,0.125,-0.3448275862068966,-1.2629002282400292,-0.4653114970793534,0.42455389523671666,-0.23263334642746208,maize
-0.015810276679841896,-0.55,-0.6551724137931034,-0.8488611659316908,0.3517372458613621,1.4753529467018465,0.2492432990346957,orange
-0.18972332015810275,1.75,5.827586206896552,0.8474478397476447,0.07560965370527278,-0.8727399783052846,-0.41505952246645605,grapes
-0.1422924901185771,-0.125,-0.5517241379310345,0.5886164363655597,0.15116971755546693,0.25121338695938117,-0.8198415241436061,mungbean
1.1699604743083003,0.05,-0.4482758620689655,-0.2821571656601573,-0.08237710686651942,-0.0057867703451289455,-0.1714141306517193,cotton
0.11067193675889328,0.325,0.7586206896551724,0.7266137839727446,0.367413545043869,0.3337403638907345,2.3082155478265554,papaya
0.0,-0.325,0.0,1.0805342535882203,-1.1770235207056756,-1.0585691826517285,-0.055415231010016754,mango
-0.36363636363636365,-0.825,-0.06896551724137931,0.7266188337982943,-0.9544696585648658,-1.296055869213659,0.014710285206189815,mango
-0.4426877470355731,0.2,-0.27586206896551724,-0.8914479451983609,-1.384473721325152,-1.7623752567916313,0.7093654688680843,pigeonpeas
-0.5691699604743083,0.625,-0.4482758620689655,-0.24397331288910734,-1.1380700096944822,0.256824614438554,1.381043965303011,pigeonpeas
-0.4743083003952569,-0.875,-0.7931034482758621,-1.1600125463563196,0.3897318774114579,1.4589753586822953,0.3315423992038238,orange
1.233201581027668,-1.0,0.4827586206896552,-0.20419709215334278,0.3005849107599804,0.20812221655103225,-0.9134263589754362,watermelon
-0.07905138339920949,-0.2,-0.3448275862068966,1.1050214015059665,-0.8881180733881824,-1.2125595302648189,-0.38919257860736645,mothbeans
0.2845849802371542,0.65,-0.3448275862068966,1.0075157632678384,-0.588817265055784,1.4029868057478327,-0.5039051405970936,blackgram
0.03162055335968379,-1.1,-0.10344827586206896,0.3356258925566658,0.4755550280797645,-0.0656559385332811,0.9266152229357748,coconut
0.07905138339920949,0.2,0.7931034482758621,2.5039165687331404,0.46747874316490373,0.5820232959715801,0.9085092190760072,papaya
0.11067193675889328,0.625,-0.3448275862068966,0.28760634349935454,-0.41974240266968876,1.4184161505100832,-0.43455955051429923,blackgram
0.23715415019762845,0.475,-0.5517241379310345,1.3932098785360716,-0.4671762739001152,1.1657826256728872,-0.46122481328725484,blackgram
-0.31620553359683795,0.175,-0.2413793103448276,0.9547665389685198,-1.2424793423134057,0.03208932371647631,-1.0399286731410264,mothbeans
-0.07905138339920949,-0.925,0.1724137931034483,-0.4952075895235232,0.26990204567631126,0.4204118292276962,0.16439026934734413,pomegranate
-0.23715415019762845,0.475,-0.4482758620689655,-1.2708185843179212,-2.000777349395847,-0.9553342266395204,-0.4256511533095905,kidneybeans
0.9802371541501976,-0.325,-0.3793103448275862,-0.46879368886786904,-0.2989852674409833,-0.07623658550355798,-0.454483426199788,maize
1.1067193675889329,-0.975,0.4827586206896552,0.6860355956937366,0.442807908750388,0.1415180935870796,-1.1269783456283269,muskmelon
-0.23715415019762845,-1.075,0.034482758620689655,0.4897960341794982,0.5191157590435591,-0.7975841272860689,1.8263291577107625,coconut
1.233201581027668,-0.975,0.6896551724137931,0.3308247290492361,0.48806312243309447,0.2736571329491769,-1.2366849810312746,muskmelon
0.7747035573122529,-0.35,-0.5517241379310345,-0.877292883649447,-0.7161694078839318,-0.9071219071040474,-0.4564533498557661,maize
-0.2845849802371542,-0.525,-0.06896551724137931,0.6848424056484986,0.36837283883027494,-0.6288819979421135,2.1763737768739877,coconut
0.4743083003952569,-0.2,0.2413793103448276,0.07683097567480938,0.15144519201059706,-0.4465321954753188,1.5387220716436658,rice
-0.25296442687747034,2.15,5.655172413793103,-0.3430036600617652,0.37827539627076473,-0.643167790833411,0.4809857264662143,apple
-0.03162055335968379,-0.25,-0.4827586206896552,0.5363922161004907,0.037688822924377016,0.2940945284403855,-0.5860585825513999,mungbean
-0.4268774703557312,-1.05,-0.13793103448275862,0.5893838354790658,0.4559935738703856,-0.14926227592697697,0.9240835220323459,coconut
-0.03162055335968379,2.175,5.793103448275862,-0.7595624765539186,0.34813594813484067,-0.7917844854641916,0.14763705269815122,apple
0.8063241106719368,-0.325,-0.5862068965517241,-0.08913520623910544,-0.49015651486401945,0.031589235383039475,-0.5421631181503724,maize
-0.5849802371541502,0.4,-0.3448275862068966,0.7289751928916827,-0.3727521347254437,0.1772710211190105,-0.7251514279587455,lentil
-0.11067193675889328,0.35,-0.2413793103448276,1.2583380242040465,-0.5348694360037612,1.3461462467713956,-0.39121842429371023,blackgram
-0.5059288537549407,-0.55,0.41379310344827586,-0.7897346680088437,0.42388526972255985,-0.889699756674779,0.1660711689309783,pomegranate
0.03162055335968379,0.625,1.5172413793103448,-0.9720385168581218,-2.1861521796927588,1.79721180303976,-0.43053972758020376,chickpea
-0.5533596837944664,0.7,-0.5862068965517241,-0.7014361980093048,-0.5053040258138124,1.134763955027031,-0.9899645783657285,lentil
0.9644268774703557,-1.1,0.4482758620689655,0.3785944645314323,0.40547975920694085,-0.2808135973368559,-1.1389510514950323,muskmelon
-0.4426877470355731,-0.075,-0.41379310344827586,0.7019555738619166,0.12829701253580314,-0.04987314131773576,-0.6492785844906515,mungbean
0.8695652173913043,0.75,0.6896551724137931,0.3098473410976573,0.03342687776735705,0.013752835178321392,-0.009320874823830967,banana
0.6956521739130435,-0.525,0.5517241379310345,0.5050005478844919,0.391545455413861,-0.4034013002840812,-1.0885023174879924,muskmelon
0.7272727272727273,-0.7,0.7931034482758621,0.22423099314288927,0.11517802886354991,0.04015527406653557,-0.8522981897571404,watermelon
-0.06324110671936758,0.65,-0.3793103448275862,0.8168164594549163,-0.5000006099929616,0.6174800461278926,-0.38886363379160577,blackgram
0.04743083003952569,0.175,1.4827586206896552,-1.2096767312308296,-2.212886197844178,0.7805566720301349,-0.0880470133628806,chickpea
1.1699604743083003,-0.575,-0.20689655172413793,0.3754895296571767,-0.5387764599962139,0.538166574708388,1.638502098450565,coffee
-0.4901185770750988,-1.075,-0.7241379310344828,-0.21455881625045245,0.40163856510582646,0.1847823424457755,0.4157530229283388,orange
-0.4743083003952569,0.225,-0.2413793103448276,0.4621020087895276,0.07703966617976309,-0.02879202282155543,-0.6500399537329985,mungbean
-0.30039525691699603,-1.05,0.27586206896551724,-1.0621833014854791,0.2879434501426631,-0.8381313747438235,0.18911334868374877,pomegranate
-0.36363636363636365,0.575,-0.4482758620689655,-1.2432241881015649,-1.4702401801646916,0.21001197371934544,-0.029210312734907377,pigeonpeas
-0.36363636363636365,-0.35,-0.5862068965517241,0.408071414995475,0.1179891462468115,0.1641957384598359,-0.7691584488920151,mungbean
0.8537549407114624,-0.65,-0.20689655172413793,-0.183708862243573,-0.45392173511358774,1.1107402202970302,1.434097343863398,coffee
0.34782608695652173,0.275,1.7586206896551724,-1.2123093200978754,-2.063308485032217,1.7641169200197577,-0.36704208699343377,chickpea
-0.18972332015810275,-0.75,-0.7241379310344828,1.146230149847919,0.32610172031538787,0.03676612694403062,0.16474027876478137,orange
1.0276679841897234,0.55,0.7586206896551724,0.13868970372336847,0.13261544168523653,-0.7398692112996673,0.2704241714044367,banana
-0.3952569169960474,-0.8,-0.034482758620689655,0.2857321538345018,-0.9367776788841748,-0.9016661090357334,-0.05014583053096302,mango
0.0,0.15,-0.41379310344827586,0.9498733080775301,-1.2009523597997347,0.9761456891159528,-0.40304694843871314,mothbeans
-0.5849802371541502,-0.625,-0.034482758620689655,-0.09115038703330483,0.4900633772295168,-0.9213846956315717,1.6417090709785727,coconut
0.015810276679841896,0.0,0.6896551724137931,1.2193667508402086,0.3475000642206333,0.5281356531415992,-0.2682165089118809,papaya
0.0,-1.15,0.06896551724137931,0.03387476670885003,0.4503130155744499,-0.6786204367818025,0.9638358008831747,coconut
0.9169960474308301,-0.3,-0.10344827586206896,0.30261545398889866,-0.8245880573717242,0.7448594491149542,0.9061857745378955,coffee
-0.23715415019762845,0.1,-0.41379310344827586,1.4423334368561953,-0.3541014534403731,1.0488841511648486,-0.5644085373702415,blackgram
1.4861660079051384,-0.05,-0.3448275862068966,-0.017300761032017054,-0.016774710101864185,0.9263865874224612,-0.46567231165526696,cotton
-0.04743083003952569,0.075,-0.27586206896551724,0.9690894221899832,-1.3108108163449352,-1.4696589869208447,-0.4365041902513009,mothbeans
-0.17391304347826086,-0.825,0.3448275862068966,-1.0138475107717957,0.3091000190617348,0.5098269234194982,0.2237447786408926,pomegranate
1.0909090909090908,-0.75,0.6896551724137931,0.5692219779526168,0.4822606699683132,-0.14552228258098232,-1.2028868029410587,muskmelon
-0.25296442687747034,-0.85,-0.5862068965517241,-0.2789569936656887,0.37303320459333406,1.0829833444729602,0.3955826901137949,orange
-0.31620553359683795,0.325,-0.5172413793103449,-0.7901140247156244,-1.8706680926145989,-0.8008259977383548,0.4980961817727175,kidneybeans
-0.11067193675889328,1.9,5.931034482758621,-0.5348827826724444,0.40373601859847225,-0.3136811196336347,0.101593946916092,apple
-0.5375494071146245,2.075,5.758620689655173,-0.9175993239828748,0.028605683719917684,-0.6385501903061428,-0.39857966168021475,grapes
1.1225296442687747,-0.725,0.4827586206896552,0.09978697159855553,0.2107458887985369,-0.31921505102188,-0.6955070406483125,watermelon
0.5849802371541502,0.1,-0.4482758620689655,-1.3031753890044628,-0.59216436645813,-0.14305081723099422,-0.1780347169232122,maize
-0.04743083003952569,-1.025,-0.6206896551724138,1.4595767058401348,0.3902395859177761,0.3157262894051986,0.3673140529399866,orange
-0.5059288537549407,0.575,-0.3793103448275862,-1.6149085335025195,-1.9912948181103987,-0.8754046029959754,-0.4671641594991829,kidneybeans
0.31620553359683795,0.325,0.7931034482758621,0.18734796852769192,0.42057035061747244,0.16672646533674032,-0.5419121176692905,papaya
0.6324110671936759,0.1,0.3793103448275862,-0.017139389324682563,-0.15068202298263814,0.25055331225220806,1.655282562484973,jute
-0.5691699604743083,-0.6,0.13793103448275862,-0.2784233211958542,0.4334994803279765,-0.77740445756394,0.16953057707061486,pomegranate
-0.23715415019762845,0.725,-0.41379310344827586,-0.44712031755789106,-2.0751410876561174,-0.7936180316865469,0.08793293923989846,kidneybeans
1.407114624505929,-0.025,-0.4482758620689655,-0.15609094678842553,0.04253544239805113,0.21395830041974748,-0.27266945123076214,cotton
1.2648221343873518,-0.475,0.06896551724137931,0.11631434968959452,-0.9548261959349853,0.350593355119089,0.541023594018428,coffee
-0.04743083003952569,0.35,0.5517241379310345,2.731392930240777,0.3222132267697103,0.2520923187903058,1.7489840344121328,papaya
0.18972332015810275,0.075,0.6206896551724138,0.004449541996360587,0.4281111345559258,0.3545111403991629,0.04011905434415387,papaya
0.4743083003952569,0.225,-0.2413793103448276,-0.11689202556237198,-0.46104205667645165,-0.7088507307898833,0.24028143961672835,maize
0.7905138339920948,-0.325,-0.10344827586206896,-0.0681295047357265,-0.7609249715191416,0.23908540528095162,1.026161901199859,coffee
0.8379446640316206,-0.05,-0.3793103448275862,-0.13095464509109575,-0.40808308874275284,0.049874495380703335,-0.3485320017818123,maize
-0.41106719367588934,-0.6,-0.06896551724137931,0.3621518095648462,-1.0749180635007303,-0.03183176182158066,-0.08391677714464603,mango
-0.03162055335968379,1.925,5.9655172413793105,-0.7813778610434062,0.44102787324491344,-0.40337361500131624,0.21779951841841685,apple
0.8063241106719368,-0.025,0.27586206896551724,0.005776168286636177,-0.017571317203300383,0.6584141175457876,1.4634413593551179,jute
1.1699604743083003,-0.6,-0.034482758620689655,-0.3462661184173216,-0.8487772564684071,-0.4009815540466565,1.6164969403468878,coffee
0.5375494071146245,0.225,-0.3448275862068966,0.08217974053840964,-0.71080941745806,-0.23136048235954157,-0.1525676118217633,maize
0.45849802371541504,0.225,0.20689655172413793,-0.6064844939366095,0.1009618989746791,-0.055117341048254415,2.2920034808932326,rice
-0.06324110671936758,0.55,-0.3103448275862069,0.6278550897916816,-0.7101963527628434,-0.4614240759845417,0.1417138000435255,pigeonpeas
-0.41106719367588934,-0.425,0.0,0.6119105617023679,-1.0463672049561676,0.4271879605435748,0.0449450584300593,mango
1.1541501976284585,-0.575,0.4827586206896552,-0.2257562338197333,0.2550717226452464,0.07757822764738131,-0.730244661725479,watermelon
0.20553359683794467,0.1,-0.5517241379310345,0.555206990795489,-0.5099153627452087,1.2147674081922335,-0.5460060325252023,blackgram
-0.20553359683794467,0.725,-0.3448275862068966,-1.5342814667103502,-2.064776071085721,-0.8288790919065888,0.0319050101392059,kidneybeans
-0.5849802371541502,-0.825,-0.6206896551724138,0.7204074465124636,0.3885244243237826,0.8224656099573271,0.32735971373670325,orange
1.2648221343873518,-0.35,0.0,-0.4301855229943765,-0.4517439456279159,0.3809167706320552,1.1338592401318999,coffee
-0.4743083003952569,-0.775,-0.6896551724137931,-1.564857072758905,0.48150846304483186,0.05276545658096687,0.2541565178627418,orange
-0.31620553359683795,-0.875,-0.6206896551724138,-1.5887442375232146,0.3943963823854015,0.21061339407446125,0.13524952829167963,orange
0.7747035573122529,0.7,0.4482758620689655,0.3822021013385872,0.07477084706591379,-0.6485437422561957,0.07271089535604452,banana
0.8379446640316206,-0.3,0.3793103448275862,-0.19875660346696322,0.06108227354987676,0.3616789688311949,1.6093032186990683,jute
1.391304347826087,-0.3,-0.3793103448275862,-0.09792303869048566,0.05859908353207294,1.6067906297691368,0.0025371421749403682,cotton
-0.5849802371541502,-0.375,-0.20689655172413793,1.4730002194472913,-0.9841163799281396,-1.3906603587767659,0.025461522493859447,mango
0.8221343873517787,0.05,0.41379310344827586,-0.1228816935675046,-0.2882097518396877,0.9398501731113288,0.9274299768574898,jute
-0.12648221343873517,1.925,5.724137931034483,-0.54519867334436,0.41212586355923936,-0.7773338981726277,0.44594728879708734,apple
0.03162055335968379,0.45,0.7241379310344828,0.05720463099906132,0.422761105790494,0.5671624202478179,2.4608651308889797,papaya
